0.0, 3517903.25
0.001, 1123843.125
0.002, 1060718.25
0.003, 1454765.875
0.004, 1269590.25
0.005, 2593616.25
0.006, 2039718.0
0.007, 2572588.75
0.008, 3619111.0
0.009000000000000001, 1935951.5
0.01, 4190595.25
0.011, 1522300.75
0.012, 2138771.5
0.013000000000000001, 1180927.0
0.014, 2468014.0
0.015, 7111414.5
0.016, 1882718.125
0.017, 1743488.375
0.018000000000000002, 2463063.0
0.019, 3107680.0
0.02, 1459293.25
0.021, 2875620.25
0.022, 149106864.0
0.023, 2008963.875
0.024, 1418067.375
0.025, 2815445.75
0.026000000000000002, 1179093.125
0.027, 2524356.25
0.028, 6288913.5
0.029, 2291122.75
0.03, 1726106.25
0.031, 1374343.0
0.032, 2492775.0
0.033, 1175016.875
0.034, 1157833.625
0.035, 3953051.75
0.036000000000000004, 2385421.25
0.037, 2787409.25
0.038, 1373821.75
0.039, 2160750.75
0.04, 3188467.0
0.041, 1038673.125
0.042, 1193879.875
0.043000000000000003, 1647276.75
0.044, 1895893.75
0.045, 3732545.25
0.046, 1200934.25
0.047, 8875262.0
0.048, 4229091.0
0.049, 18100524.0
0.05, 1318397.5
0.051000000000000004, 1041034.625
0.052000000000000005, 2271823.75
0.053, 1364376.25
0.054, 2060570.25
0.055, 3428823.25
0.056, 1030148.8125
0.057, 1089102.75
0.058, 3455387.5
0.059000000000000004, 1577266.75
0.06, 2122658.0
0.061, 2343645.0
0.062, 2828901.0
0.063, 1003348.3125
0.064, 1140036.25
0.065, 2908981.75
0.066, 1759724.375
0.067, 1671608.5
0.068, 2592070.5
0.069, 1265223.875
0.07, 2279984.25
0.07100000000000001, 1759955.0
0.07200000000000001, 944755.8125
0.073, 30281290.0
0.074, 2034507.625
0.075, 3835132.0
0.076, 1320750.75
0.077, 2183115.75
0.078, 1608217.5
0.079, 3276372.5
0.08, 2245476.0
0.081, 3225224.5
0.082, 1896051.0
0.083, 1935117.75
0.084, 1448673.0
0.085, 7851276.5
0.08600000000000001, 1310784.375
0.08700000000000001, 3244684.5
0.088, 982536.625
0.089, 1331370.875
0.09, 1602815.25
0.091, 1201141.375
0.092, 2759820.5
0.093, 1415775.75
0.094, 1748357.25
0.095, 1881433.625
0.096, 2804256.25
0.097, 1430794.125
0.098, 1294795.875
0.099, 2504564.25
0.1, 958298.375
0.101, 1401834.75
0.10200000000000001, 3551310.75
0.10300000000000001, 2631049.0
0.10400000000000001, 1068186.5
0.105, 2126218.25
0.106, 1090405.625
0.107, 2475247.75
0.108, 2829554.5
0.109, 2509863.0
0.11, 2724935.0
0.111, 1195448.125
0.112, 1583289.75
0.113, 2983548.75
0.114, 6019417.5
0.115, 2875828.0
0.116, 2278214.5
0.117, 1186442.875
0.11800000000000001, 1244477.375
0.11900000000000001, 3035105.0
0.12, 3608984.5
0.121, 1654982.875
0.122, 12425733.0
0.123, 2121263.5
0.124, 1543030.125
0.125, 994574.625
0.126, 2290939.75
0.127, 1490993.5
0.128, 1161828.125
0.129, 1877159.875
0.13, 2255682.75
0.131, 1129578.5
0.132, 1083475.25
0.133, 1481944.625
0.134, 1136402.875
0.135, 1269650.25
0.136, 2456095.25
0.137, 2735235.5
0.138, 1335011.625
0.139, 1036514.6875
0.14, 2904036.5
0.14100000000000001, 1551717.0
0.14200000000000002, 1393084.25
0.14300000000000002, 1331522.5
0.14400000000000002, 1035391.4375
0.145, 2332025.0
0.146, 2926036.25
0.147, 1439503.25
0.148, 1830933.0
0.149, 1408409.25
0.15, 2201063.25
0.151, 2553987.0
0.152, 2385055.0
0.153, 2506112.5
0.154, 2586468.0
0.155, 1129286.5
0.156, 1088093.375
0.157, 1389197.75
0.158, 2139639.75
0.159, 1794403.25
0.16, 1744687.25
0.161, 1433362.625
0.162, 8504429.0
0.163, 3413530.0
0.164, 2679367.0
0.165, 1179331.75
0.166, 1498394.875
0.167, 1940056.375
0.168, 1205754.0
0.169, 2821908.5
0.17, 2987763.5
0.171, 1259386.0
0.17200000000000001, 5775348.0
0.17300000000000001, 2285193.75
0.17400000000000002, 1098565.75
0.17500000000000002, 3488789.0
0.176, 2997200.75
0.177, 1238278.375
0.178, 3306415.75
0.179, 1051079.375
0.18, 2105039.5
0.181, 2773244.25
0.182, 1547363.0
0.183, 1271208.375
0.184, 1543200.0
0.185, 1615964.75
0.186, 2834238.75
0.187, 1021123.25
0.188, 3219613.5
0.189, 1083026.875
0.19, 1297293.25
0.191, 1294621.0
0.192, 1643985.625
0.193, 2500372.5
0.194, 1569840.5
0.195, 1506911.5
0.196, 2185561.5
0.197, 1237066.625
0.198, 1148509.875
0.199, 60522716.0
0.2, 1218044.75
0.201, 1115226.375
0.202, 2011898.625
0.203, 1612047.5
0.20400000000000001, 2880935.5
0.20500000000000002, 3631301.0
0.20600000000000002, 1325764.375
0.20700000000000002, 1218920.5
0.20800000000000002, 1396482.125
0.209, 2226304.5
0.21, 1505305.25
0.211, 2042393.25
0.212, 1797693.875
0.213, 1094160.375
0.214, 1120424.5
0.215, 2970177.25
0.216, 1339589.75
0.217, 2525212.75
0.218, 3543498.75
0.219, 2719493.5
0.22, 944290.6875
0.221, 1233652.125
0.222, 1107529.125
0.223, 1109563.25
0.224, 13085814.0
0.225, 4394351.5
0.226, 2330983.5
0.227, 1001393.0625
0.228, 1715671.625
0.229, 1527731.25
0.23, 2075054.5
0.231, 5177910.0
0.232, 3475958.75
0.233, 1228746.25
0.234, 1457691.875
0.23500000000000001, 3214296.25
0.23600000000000002, 2813840.25
0.23700000000000002, 1129878.125
0.23800000000000002, 1965307.5
0.23900000000000002, 1546684.375
0.24, 1377330.5
0.241, 1239830.875
0.242, 1186552.625
0.243, 969193.6875
0.244, 2684719.75
0.245, 2470428.75
0.246, 1888326.25
0.247, 3192673.0
0.248, 1789424.25
0.249, 1143280.0
0.25, 2180785.0
0.251, 982449.5625
0.252, 1518032.25
0.253, 1188816.125
0.254, 2318122.75
0.255, 1270025.75
0.256, 1406736.875
0.257, 2044537.875
0.258, 1986257.0
0.259, 1628261.5
0.26, 1215670.75
0.261, 3170065.25
0.262, 1674954.625
0.263, 1574974.0
0.264, 2895634.5
0.265, 1156162.125
0.266, 1074495.875
0.267, 1261149.375
0.268, 1242705.375
0.269, 3737307.5
0.27, 1499868.25
0.271, 3125678.75
0.272, 1860623.5
0.273, 2846839.25
0.274, 1137491.625
0.275, 1327173.0
0.276, 1227768.375
0.277, 1114627.5
0.278, 3699090.0
0.279, 2118503.5
0.28, 2555158.75
0.281, 2108728.25
0.28200000000000003, 2308010.75
0.28300000000000003, 1151824.875
